Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,Category,Sub-Category
CA-567408,2024-11-07,2025-04-29,Standard Class,CUST-9862,Sean Moreno,Consumer,East,Office Supplies,Binders
CA-757531,2024-05-20,2025-04-16,Second Class,CUST-1303,Jared Mitchell,Home Office,Central,Technology,Accessories
CA-790276,2024-05-30,2025-05-08,Same Day,CUST-5221,Peter Pierce,Home Office,East,Office Supplies,Storage
CA-484290,2024-02-26,2025-04-27,Standard Class,CUST-9649,Michele Tate,Consumer,West,Technology,Accessories
CA-907235,2024-06-05,2025-05-01,Standard Class,CUST-7693,Patricia Alvarado,Home Office,Central,Furniture,Tables
CA-602671,2025-02-25,2025-04-24,Same Day,CUST-2470,Linda Davis,Home Office,South,Office Supplies,Art
CA-596964,2024-01-08,2025-04-22,Same Day,CUST-8836,Michael Perez,Corporate,South,Furniture,Furnishings
CA-858704,2023-06-02,2025-04-27,Same Day,CUST-3485,Jacob Terry,Consumer,South,Technology,Copiers
CA-442690,2023-12-15,2025-05-01,Second Class,CUST-5964,Victoria Watson,Consumer,East,Technology,Machines
CA-919318,2024-05-13,2025-04-25,Standard Class,CUST-1843,Kyle Anderson,Corporate,West,Technology,Copiers
CA-104113,2023-07-23,2025-05-08,Same Day,CUST-4056,Mr. William Miller,Consumer,West,Furniture,Chairs
CA-266948,2024-05-14,2025-04-28,Second Class,CUST-6429,Andrew Smith,Home Office,East,Technology,Accessories
CA-245555,2023-09-12,2025-04-21,Standard Class,CUST-2506,Jessica Vargas,Corporate,Central,Furniture,Bookcases
CA-703203,2023-12-16,2025-04-14,Standard Class,CUST-6424,Richard Hansen,Home Office,West,Technology,Copiers
CA-106460,2025-01-29,2025-04-13,Standard Class,CUST-9551,Hayden Torres,Consumer,South,Office Supplies,Paper
CA-268809,2023-10-07,2025-04-22,Standard Class,CUST-6834,Aaron Owens,Home Office,East,Office Supplies,Binders
CA-901606,2023-10-12,2025-04-19,Second Class,CUST-5687,Shane Perez,Home Office,East,Furniture,Furnishings
CA-877857,2023-08-27,2025-04-17,First Class,CUST-5732,Shawn Warner,Corporate,Central,Office Supplies,Binders
CA-665833,2024-12-04,2025-04-23,First Class,CUST-8909,Wayne Carroll,Corporate,Central,Technology,Copiers
CA-339693,2024-11-04,2025-05-06,Standard Class,CUST-4411,Brenda Johnston,Consumer,Central,Technology,Copiers
CA-343692,2024-11-19,2025-04-25,Same Day,CUST-6403,Melinda Sampson,Corporate,West,Technology,Copiers
CA-258480,2023-09-06,2025-04-25,Same Day,CUST-6508,Sarah Boyer,Consumer,West,Furniture,Bookcases
CA-396535,2024-04-11,2025-04-12,Standard Class,CUST-3343,Kristin Lewis,Consumer,Central,Office Supplies,Paper
CA-218261,2023-06-05,2025-04-17,Second Class,CUST-8644,Nathan Bray,Corporate,West,Furniture,Furnishings
CA-698337,2024-04-18,2025-05-01,First Class,CUST-5405,Emily Sanchez,Home Office,West,Technology,Copiers
CA-572732,2023-05-20,2025-04-15,Second Class,CUST-7329,Charles Sheppard,Home Office,Central,Office Supplies,Storage
CA-770165,2024-02-24,2025-05-01,First Class,CUST-6881,Miranda Zimmerman,Corporate,East,Technology,Accessories
CA-320496,2023-10-17,2025-04-18,First Class,CUST-8103,Vanessa Carpenter,Consumer,West,Technology,Machines
CA-912777,2023-05-17,2025-05-07,Same Day,CUST-4149,Francisco Garcia,Consumer,South,Technology,Accessories
CA-599775,2024-03-01,2025-04-14,First Class,CUST-8757,Robert Harris,Consumer,South,Office Supplies,Labels
CA-106495,2024-12-29,2025-04-16,Same Day,CUST-6249,Anna Estrada,Home Office,South,Technology,Computers
CA-382713,2023-11-27,2025-04-10,First Class,CUST-4075,Tonya Bennett,Home Office,East,Office Supplies,Art
CA-289500,2023-07-20,2025-05-03,Second Class,CUST-5792,Frederick Reynolds,Corporate,West,Office Supplies,Binders
CA-753758,2023-04-10,2025-04-22,Same Day,CUST-2033,Louis Watkins,Home Office,West,Office Supplies,Paper
CA-935804,2024-08-10,2025-04-22,Second Class,CUST-9671,Mr. Derek Robinson,Corporate,East,Office Supplies,Labels
CA-590218,2024-10-13,2025-04-27,Standard Class,CUST-1142,Robert Pham,Home Office,East,Office Supplies,Paper
CA-853516,2025-02-07,2025-05-05,Second Class,CUST-8051,Maria Payne,Home Office,Central,Office Supplies,Paper
CA-132230,2024-04-21,2025-04-23,First Class,CUST-7425,Stacey Phillips,Consumer,Central,Furniture,Chairs
CA-955399,2025-03-10,2025-05-06,First Class,CUST-1131,James Stevens,Corporate,West,Furniture,Bookcases
CA-560770,2025-02-14,2025-04-13,Second Class,CUST-2286,Margaret Cole,Consumer,Central,Technology,Phones
CA-448673,2024-04-14,2025-04-20,Standard Class,CUST-1033,Lauren Simpson,Corporate,Central,Technology,Phones
CA-720862,2024-12-16,2025-04-15,First Class,CUST-4828,Henry King,Home Office,South,Furniture,Tables
CA-554118,2023-08-19,2025-04-16,Standard Class,CUST-5067,Matthew Todd,Consumer,West,Office Supplies,Labels
CA-789157,2023-11-17,2025-04-11,Standard Class,CUST-8000,Alicia Allen,Home Office,West,Technology,Copiers
CA-125499,2024-12-30,2025-05-03,Standard Class,CUST-2845,Samantha Booker,Home Office,West,Technology,Copiers
CA-282706,2024-02-08,2025-04-19,Standard Class,CUST-4066,Lisa Anderson,Home Office,Central,Technology,Accessories
CA-322029,2025-01-11,2025-04-17,Second Class,CUST-7665,Robert Richmond,Home Office,Central,Office Supplies,Labels
CA-849586,2024-12-15,2025-04-24,Same Day,CUST-6465,Lawrence Armstrong,Home Office,South,Office Supplies,Binders
CA-832272,2023-05-02,2025-05-01,Same Day,CUST-9990,Edward English,Consumer,West,Technology,Copiers
CA-217175,2024-09-25,2025-04-18,Second Class,CUST-4907,Sheila Jones,Corporate,West,Technology,Phones
CA-702240,2025-02-18,2025-04-29,Same Day,CUST-1706,Harry Campbell,Home Office,East,Furniture,Chairs
CA-686717,2024-12-11,2025-04-09,Second Class,CUST-6323,John Mayer,Home Office,West,Furniture,Furnishings
CA-534788,2025-02-12,2025-04-16,Second Class,CUST-2562,Jamie Stephens,Home Office,West,Office Supplies,Art
CA-203367,2024-02-13,2025-04-15,First Class,CUST-2924,Andrew Thomas,Home Office,West,Furniture,Furnishings
CA-954154,2024-05-25,2025-04-22,Second Class,CUST-1867,Michael Tucker,Corporate,West,Technology,Copiers
CA-807622,2023-05-15,2025-04-23,Same Day,CUST-7753,Margaret Brown,Home Office,East,Office Supplies,Art
CA-866983,2025-01-16,2025-05-06,First Class,CUST-7354,Sarah Gardner,Consumer,Central,Furniture,Furnishings
CA-148757,2024-06-04,2025-05-05,First Class,CUST-7602,Samuel James,Consumer,South,Office Supplies,Paper
CA-410069,2023-09-08,2025-04-17,First Class,CUST-9017,Karen Jacobs,Consumer,West,Technology,Accessories
CA-503311,2024-05-27,2025-04-12,Second Class,CUST-1035,Whitney Melendez,Corporate,East,Furniture,Chairs
CA-657144,2024-12-28,2025-04-12,Same Day,CUST-4223,Frank Coleman,Home Office,Central,Furniture,Tables
CA-212044,2024-01-08,2025-05-05,First Class,CUST-2733,Steven Vincent,Home Office,East,Furniture,Furnishings
CA-928076,2023-10-31,2025-04-22,Same Day,CUST-6678,Cheyenne Shelton,Home Office,Central,Furniture,Chairs
CA-153436,2024-10-26,2025-05-02,First Class,CUST-4458,Christina Schmidt,Consumer,West,Office Supplies,Labels
CA-456332,2024-03-25,2025-04-16,Same Day,CUST-3084,David Le,Home Office,East,Furniture,Chairs
CA-325666,2023-08-17,2025-05-04,First Class,CUST-6657,Brenda Hudson,Home Office,East,Furniture,Furnishings
CA-743026,2023-08-24,2025-04-13,Second Class,CUST-1315,Jessica Hansen,Home Office,East,Office Supplies,Storage
CA-565402,2024-04-26,2025-05-04,Second Class,CUST-7580,Jennifer Chavez,Corporate,South,Technology,Phones
CA-946012,2025-03-31,2025-05-07,First Class,CUST-9559,Elizabeth Bryant,Consumer,South,Technology,Copiers
CA-736685,2024-09-14,2025-04-21,Standard Class,CUST-9366,Shelley Flores,Consumer,East,Technology,Phones
CA-962901,2023-09-03,2025-04-18,Second Class,CUST-9539,Michelle Ortiz,Corporate,South,Office Supplies,Art
CA-205327,2024-04-29,2025-04-23,Same Day,CUST-2709,Angel Martinez,Consumer,West,Office Supplies,Storage
CA-120587,2023-08-17,2025-04-22,First Class,CUST-5428,Keith Jensen,Home Office,East,Office Supplies,Art
CA-303298,2024-01-11,2025-05-04,Same Day,CUST-9970,Tonya Graves DDS,Consumer,South,Furniture,Furnishings
CA-374452,2024-10-19,2025-04-18,Second Class,CUST-5242,Christopher Stevens,Corporate,South,Technology,Accessories
CA-776502,2024-08-19,2025-04-10,Standard Class,CUST-2779,Elizabeth Sanchez,Home Office,East,Furniture,Bookcases
CA-482405,2024-09-30,2025-05-06,Same Day,CUST-4788,Tina Morgan,Corporate,South,Technology,Accessories
CA-560006,2023-06-23,2025-05-05,First Class,CUST-3985,Lisa Davis,Home Office,South,Furniture,Furnishings
CA-219764,2025-03-29,2025-04-13,Same Day,CUST-6459,Stacy Smith,Home Office,South,Technology,Accessories
CA-716939,2024-07-14,2025-05-03,Second Class,CUST-1828,Catherine David,Home Office,East,Furniture,Chairs
CA-283850,2023-09-27,2025-05-03,First Class,CUST-7035,Seth Brown,Home Office,West,Office Supplies,Art
CA-574520,2023-10-12,2025-05-07,First Class,CUST-5736,Donna Sanders,Consumer,East,Technology,Copiers
CA-871208,2024-11-14,2025-04-21,Standard Class,CUST-8614,Robert Gibbs,Corporate,Central,Furniture,Furnishings
CA-705698,2024-08-12,2025-05-02,First Class,CUST-1704,James Mccarty,Home Office,West,Furniture,Chairs
CA-233344,2024-10-23,2025-04-16,Standard Class,CUST-8917,Vanessa Bass,Home Office,West,Technology,Copiers
CA-460970,2023-08-04,2025-04-20,First Class,CUST-4599,Mrs. Samantha Wells,Consumer,East,Office Supplies,Storage
CA-628234,2024-03-24,2025-04-23,Standard Class,CUST-2112,Melissa Miller,Corporate,East,Furniture,Tables
CA-936979,2023-10-29,2025-05-05,Standard Class,CUST-5190,Catherine Woods,Corporate,South,Technology,Phones
CA-454978,2023-07-14,2025-04-13,Second Class,CUST-5522,Bryan Hernandez,Consumer,Central,Technology,Computers
CA-941428,2024-11-12,2025-04-29,First Class,CUST-6193,Joshua Avila,Home Office,West,Technology,Machines
CA-732521,2024-12-01,2025-04-10,Same Day,CUST-9369,Thomas Clark,Consumer,South,Technology,Computers
CA-333001,2023-05-24,2025-04-16,Same Day,CUST-4638,Tamara Huff,Consumer,Central,Technology,Machines
CA-856089,2023-12-21,2025-04-27,Same Day,CUST-8312,Emily Trujillo,Consumer,West,Office Supplies,Labels
CA-660377,2023-10-27,2025-04-16,First Class,CUST-7210,Corey Vazquez,Corporate,South,Furniture,Furnishings
CA-723304,2025-04-02,2025-04-10,Same Day,CUST-1725,Nathan Thompson,Corporate,Central,Furniture,Chairs
CA-919781,2024-10-23,2025-04-23,Second Class,CUST-3768,Dr. William Lawrence,Corporate,South,Furniture,Chairs
CA-688049,2023-12-12,2025-05-06,Same Day,CUST-2863,Erika Campbell,Home Office,South,Technology,Phones
CA-573669,2024-03-24,2025-04-24,Standard Class,CUST-7862,Jessica Edwards,Corporate,East,Technology,Computers
CA-905246,2024-05-16,2025-04-19,Standard Class,CUST-3167,Jeremy Foster,Home Office,South,Technology,Phones
CA-265485,2024-02-16,2025-05-06,First Class,CUST-6689,Anthony Smith,Consumer,West,Technology,Machines
CA-186885,2023-05-18,2025-04-13,Standard Class,CUST-9226,Rodney Miller,Home Office,South,Technology,Phones
CA-784391,2024-02-11,2025-04-19,Standard Class,CUST-3810,Ray Taylor,Consumer,West,Office Supplies,Labels
CA-934772,2024-12-12,2025-04-12,Second Class,CUST-1870,Jason Russell,Consumer,East,Technology,Machines
CA-424555,2024-10-23,2025-05-02,Standard Class,CUST-1620,Jason Dickson,Corporate,South,Technology,Phones
CA-194863,2024-11-05,2025-04-14,Second Class,CUST-7632,Amy Bass,Consumer,East,Furniture,Furnishings
CA-629689,2023-09-14,2025-04-26,First Class,CUST-6119,Joshua Rivera,Home Office,South,Office Supplies,Paper
CA-380330,2023-12-12,2025-04-26,Standard Class,CUST-2567,Lori Sparks,Home Office,South,Furniture,Chairs
CA-617780,2024-03-31,2025-04-13,Standard Class,CUST-3428,Timothy Grant,Corporate,East,Technology,Machines
CA-104693,2023-11-08,2025-04-17,Same Day,CUST-8642,Stephen Leach,Home Office,West,Office Supplies,Labels
CA-536468,2024-07-19,2025-04-12,First Class,CUST-7105,Jeffrey Anderson,Home Office,West,Furniture,Chairs
CA-674085,2024-06-14,2025-04-28,Standard Class,CUST-4072,Shannon Castillo,Corporate,West,Furniture,Furnishings
CA-670369,2024-04-14,2025-05-03,First Class,CUST-8883,Patrick Diaz,Corporate,Central,Office Supplies,Paper
CA-611852,2024-12-30,2025-05-02,First Class,CUST-5479,Tony Fields,Corporate,South,Technology,Accessories
CA-875976,2024-07-29,2025-05-07,First Class,CUST-6511,David Vincent,Corporate,Central,Technology,Accessories
CA-613507,2023-12-10,2025-04-23,Standard Class,CUST-6743,Lisa Smith,Home Office,East,Office Supplies,Paper
CA-963087,2024-06-11,2025-04-29,Standard Class,CUST-2132,Nancy Martinez,Home Office,East,Office Supplies,Storage
CA-407867,2024-05-17,2025-05-08,Second Class,CUST-6410,Rachel Miller,Home Office,Central,Office Supplies,Labels
CA-357063,2024-08-25,2025-04-11,Standard Class,CUST-6548,Donald Ross,Home Office,South,Technology,Phones
CA-466067,2024-08-14,2025-04-27,Second Class,CUST-1336,Michael Garrison,Corporate,East,Office Supplies,Paper
CA-636346,2024-06-10,2025-04-28,Same Day,CUST-4083,Dawn Grimes,Home Office,South,Office Supplies,Binders
CA-104615,2023-09-16,2025-04-10,Same Day,CUST-6392,Randall Banks,Consumer,East,Furniture,Furnishings
CA-984502,2023-08-21,2025-05-02,Second Class,CUST-3450,John Howard,Corporate,South,Furniture,Bookcases
CA-995386,2023-08-15,2025-04-23,Standard Class,CUST-4053,John Maynard,Corporate,East,Technology,Computers
CA-606474,2023-07-21,2025-05-05,Same Day,CUST-8603,Sandra Hernandez,Consumer,West,Technology,Copiers
CA-529707,2024-04-29,2025-04-27,Standard Class,CUST-8134,Karen Thompson,Home Office,West,Furniture,Tables
CA-975412,2023-06-13,2025-04-11,Second Class,CUST-7292,Ricardo Acosta,Corporate,Central,Furniture,Chairs
CA-839726,2024-12-16,2025-04-14,Standard Class,CUST-3747,Kimberly Cook,Corporate,South,Furniture,Bookcases
CA-728818,2024-06-13,2025-04-12,Second Class,CUST-9602,Anthony Walsh,Home Office,South,Technology,Copiers
CA-487465,2025-01-01,2025-04-09,Standard Class,CUST-3507,Brent Haynes,Home Office,South,Technology,Accessories
CA-879353,2024-12-19,2025-04-11,Same Day,CUST-4918,Pedro Greer,Home Office,East,Office Supplies,Labels
CA-187228,2025-03-28,2025-04-16,Second Class,CUST-6411,Rebecca Harrell,Consumer,Central,Technology,Phones
CA-783973,2024-11-05,2025-05-01,Standard Class,CUST-8534,Cynthia Bradshaw,Consumer,South,Office Supplies,Paper
CA-485834,2023-06-14,2025-04-11,Standard Class,CUST-9106,Chad Davis,Home Office,South,Technology,Copiers
CA-880765,2024-05-21,2025-04-09,Standard Class,CUST-7320,Antonio Medina,Consumer,East,Office Supplies,Art
CA-910872,2023-07-04,2025-04-30,Same Day,CUST-6934,Adrian Morris,Corporate,Central,Technology,Computers
CA-291063,2024-11-11,2025-04-20,Standard Class,CUST-7316,Erika Steele,Home Office,East,Office Supplies,Labels
CA-314886,2024-04-19,2025-05-05,Same Day,CUST-6534,Walter Miller,Corporate,Central,Technology,Computers
CA-827517,2024-06-01,2025-05-04,Same Day,CUST-6936,Teresa Horton,Corporate,South,Office Supplies,Art
CA-495106,2023-10-15,2025-04-14,Same Day,CUST-9820,Kristen Jones,Corporate,Central,Furniture,Bookcases
CA-882281,2024-11-06,2025-04-24,Standard Class,CUST-6128,Jill Johnson,Home Office,East,Furniture,Furnishings
CA-636869,2024-08-21,2025-04-24,Same Day,CUST-5603,Ryan Parker,Consumer,East,Furniture,Furnishings
CA-937671,2024-06-04,2025-05-04,Second Class,CUST-5328,Michael Franklin,Corporate,South,Furniture,Chairs
CA-815465,2024-09-13,2025-04-24,Second Class,CUST-5758,Alexandra Velasquez,Consumer,East,Office Supplies,Storage
CA-519817,2023-12-24,2025-04-17,Second Class,CUST-4401,Thomas Stevenson,Consumer,South,Technology,Accessories
CA-259030,2025-03-30,2025-04-29,Standard Class,CUST-4973,Roger Woods,Consumer,East,Furniture,Chairs
CA-867284,2023-05-30,2025-05-03,First Class,CUST-1532,Tony Martinez,Consumer,Central,Office Supplies,Binders
CA-287161,2023-06-12,2025-04-16,First Class,CUST-6794,Kimberly Edwards,Corporate,Central,Furniture,Furnishings
CA-107287,2023-08-09,2025-05-06,Standard Class,CUST-1687,Marissa Johnson,Home Office,South,Furniture,Bookcases
CA-119268,2023-09-09,2025-04-10,Second Class,CUST-5043,Jamie Meyer,Consumer,South,Furniture,Furnishings
CA-957488,2024-07-29,2025-04-21,Standard Class,CUST-3034,Timothy Pitts,Home Office,East,Office Supplies,Paper
CA-974321,2023-08-02,2025-05-04,Same Day,CUST-6924,Brad Molina,Corporate,Central,Office Supplies,Binders
CA-577488,2024-10-13,2025-05-04,First Class,CUST-4653,James Goodwin,Home Office,West,Furniture,Bookcases
CA-563607,2023-08-19,2025-04-28,Second Class,CUST-8227,Lisa Pugh,Home Office,South,Technology,Machines
CA-310189,2023-10-08,2025-05-01,Same Day,CUST-8061,Sharon Wells,Home Office,South,Technology,Copiers
CA-319223,2024-08-15,2025-04-24,Same Day,CUST-9680,Sean Kelly,Home Office,Central,Furniture,Chairs
CA-653811,2024-09-26,2025-05-01,Second Class,CUST-1038,Michael Martinez,Home Office,South,Office Supplies,Labels
CA-395465,2024-02-16,2025-05-01,First Class,CUST-5329,Wanda Mann,Home Office,South,Furniture,Bookcases
CA-836144,2024-03-08,2025-04-20,Same Day,CUST-7706,Brendan Miles,Consumer,South,Furniture,Bookcases
CA-118687,2024-08-24,2025-04-25,First Class,CUST-1281,Vanessa Harmon,Home Office,South,Office Supplies,Labels
CA-554448,2024-02-25,2025-04-29,Standard Class,CUST-8948,Dustin Knight,Consumer,Central,Technology,Accessories
CA-685923,2023-08-16,2025-04-22,First Class,CUST-9307,Amanda Mills,Corporate,South,Furniture,Chairs
CA-947006,2023-11-09,2025-04-16,Standard Class,CUST-6330,David Hodges,Consumer,South,Furniture,Furnishings
CA-678288,2023-09-04,2025-04-26,First Class,CUST-9858,Anne King,Consumer,West,Furniture,Bookcases
CA-408474,2023-08-29,2025-04-26,First Class,CUST-9612,Mr. Brian Lin,Corporate,Central,Technology,Computers
CA-672406,2023-07-01,2025-04-09,First Class,CUST-5457,Thomas Wright,Consumer,Central,Technology,Machines
CA-504366,2024-03-11,2025-05-06,Same Day,CUST-6083,Rachel Cooper,Consumer,Central,Technology,Machines
CA-350026,2024-11-13,2025-04-16,Same Day,CUST-7302,Jennifer Brown,Consumer,East,Office Supplies,Art
CA-752132,2024-12-09,2025-04-13,Standard Class,CUST-7804,Jonathan Padilla,Consumer,Central,Office Supplies,Storage
CA-774662,2025-01-04,2025-04-12,Standard Class,CUST-7497,Mary Martinez,Corporate,Central,Office Supplies,Binders
CA-487379,2024-07-01,2025-04-22,Second Class,CUST-7013,Michele Gomez,Corporate,Central,Technology,Computers
CA-746624,2025-02-21,2025-04-19,Same Day,CUST-9936,Chad Roberson,Home Office,West,Office Supplies,Art
CA-753380,2024-10-13,2025-04-15,Standard Class,CUST-7126,Yesenia Moss,Home Office,West,Technology,Phones
CA-622115,2024-06-19,2025-05-06,Second Class,CUST-1529,Johnny Ford,Consumer,Central,Furniture,Tables
CA-611696,2023-12-02,2025-04-16,Second Class,CUST-6785,Renee Sherman,Corporate,Central,Office Supplies,Binders
CA-650661,2025-02-16,2025-04-20,First Class,CUST-2668,Tyler Chandler,Consumer,West,Office Supplies,Storage
CA-708941,2025-04-08,2025-05-01,Same Day,CUST-3039,Steven Baker,Consumer,Central,Furniture,Tables
CA-355717,2024-12-05,2025-05-02,First Class,CUST-8674,Kristen Hamilton,Consumer,East,Office Supplies,Paper
CA-198177,2025-01-08,2025-04-09,Standard Class,CUST-4559,Jennifer Brown,Home Office,East,Office Supplies,Binders
CA-168947,2024-12-23,2025-04-18,First Class,CUST-9427,Evelyn Clark,Consumer,South,Office Supplies,Storage
CA-516620,2023-05-16,2025-04-27,Same Day,CUST-1246,Matthew Rowe,Consumer,Central,Technology,Accessories
CA-780211,2023-06-11,2025-04-24,Second Class,CUST-8440,Timothy Barnett,Corporate,South,Technology,Copiers
CA-622928,2023-07-26,2025-04-21,Standard Class,CUST-2344,Andrew Haney,Consumer,Central,Technology,Accessories
CA-469271,2023-12-09,2025-05-06,First Class,CUST-6131,Michael Berg,Consumer,South,Office Supplies,Binders
CA-814593,2024-02-06,2025-04-25,Same Day,CUST-6471,Heidi Love,Corporate,East,Furniture,Tables
